Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,5485854792.0,5670064168.0,6077496268.0,6638937283.0,7274144351.0,5654463586.0,5863733231.0,5961418094.0,5180597621.0,5761588762.0,6623527495.0,8066935949.0,9820126398.0,13024906080.0,14069222284.0,12995256381.0,13612626656.0,15470524341.0,18614130435.0,20580987679.0,23149971048.0,24167846141.0,24345229425.0,24482781283.0,21903971793.0,24950895141.0,30604668357.0,40338594862.0,45493075684.0,44170562822.0,45519034244.0,42756020707.0,41636005955.0,46712018141.0,55154160816.0,63918039320.0,70140835299.0,66074513018.0,56227696195.0,58762260626.0,52622842840.0,53872425917.0,66627729311.0,88250885550.0,104000000000.0,115000000000.0,112000000000.0,137000000000.0,133000000000.0,121000000000.0,147000000000.0,168000000000.0,176000000000.0,191000000000.0,201000000000.0,178000000000.0,189000000000.0,206000000000.0
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,63287594.51,67768132.18,107152720.2,188864890.8,239980801.5,256299496.0,301010587.1,366857738.4,483033932.1,1645917776.0,2096699189.0,2560220035.0,2741169948.0,2740301390.0,3733352635.0,5981760278.0,7259120151.0,7554719456.0,7932541691.0,8821366532.0,10005500579.0,7323822251.0,7811183095.0,8386215865.0,9372171651.0,11685045514.0,11341482445.0,12452275683.0,12493107932.0,12918855657.0,13802600780.0,15277763329.0,15837451235.0,14085373212.0,15710148244.0,19507412224.0,19452015605.0,20142782835.0,21633810143.0,24763589077.0,31081924577.0,37215864759.0,42085305592.0,60905331599.0,48388296489.0,58642392718.0,67937581274.0,76689206762.0,78938881664.0,81076723017.0,68905071521.0,66824447334.0,72642652796.0
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,3707055901.0,4054599181.0,4233095590.0,4540529105.0,5130407728.0,5884712096.0,6466610752.0,7403821903.0,8090088555.0,8632927257.0,10027088849.0,10602058190.0,9309109764.0,6324884129.0,8773030424.0,11340000242.0,13338484980.0,15126059646.0,17820100626.0,19707979303.0,23689696768.0,28100605515.0,30725972787.0,28691890433.0,31151824659.0,31144920554.0,31899071054.0,33351528115.0,38472741737.0,40171019643.0,40010424929.0,45451960732.0,48635176853.0,51478304860.0,51894781282.0,60636022423.0,63320122807.0,62433300338.0,62191955814.0,62973855719.0,73952374970.0,72309738921.0,72306820396.0,83244801093.0,97977766198.0,110000000000.0,137000000000.0,152000000000.0,170000000000.0,168000000000.0,177000000000.0,214000000000.0,224000000000.0,231000000000.0,244000000000.0,271000000000.0,279000000000.0,305000000000.0
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,537147100.0,599026300.0,652120900.0,722784500.0,776137500.0,852485300.0,928833000.0,1034376400.0,1112791100.0,1221305700.0,1351006400.0,1523917200.0,1673411700.0,1913793400.0,2188307600.0,2435304100.0,2588106000.0,2738261900.0,3244558600.0,3704551600.0,4614086400.0,5222421500.0,5769767900.0,5923755900.0,6183387100.0,6541517100.0,6797834200.0,6827665300.0,5902783400.0,5918469800.0,6433967000.0,7074675500.0,8042337700.0,8782585400.0,9365289800.0,9573813700.0,9870494000.0,10677286100.0,11575486400.0,12130252200.0,12304115000.0,12502013400.0,12994310400.0,13693981200.0,15013381700.0,16374393900.0,18141666300.0,21295984200.0,25155888600.0,27116635600.0,29440287600.0,34686224300.0,40429734400.0,45599994000.0,49921464400.0,54315722500.0,57820916600.0,61838175800.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2571908062.0,2899654840.0,3286773188.0,3600957771.0,4356913870.0,5166861068.0,6113607728.0,6204253759.0,5736083835.0,6420909790.0,7432223177.0,8289582884.0,9189413409.0,10994381895.0,13858441211.0,16877163792.0,15947709380.0,14620386674.0,12495779622.0,15962459447.0,18134029180.0,21649137620.0,21793496819.0,17345624454.0,17599660054.0,16548827018.0,15244232958.0,20702298397.0,15439408447.0,22499559086.0,26410386669.0,34672122381.0,36139225288.0,35158109999.0,44882079767.0,53312793687.0,55252414130.0,58147522523.0,55501467877.0,50187324568.0,51744749133.0,52030158775.0,54777553515.0,58731030122.0,66768703498.0,76060606061.0,88643193062.0,102000000000.0,121000000000.0,121000000000.0,148000000000.0,172000000000.0,193000000000.0,201000000000.0,201000000000.0,190000000000.0,192000000000.0,211000000000.0
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,6684568805.0,7256966966.0,4399827768.0,4875309866.0,5271404668.0,5784398977.0,6371459304.0,6809134236.0,7591603053.0,8408229699.0,6687204834.0,7408305736.0,8017468688.0,10082885603.0,13781139970.0,14893969288.0,17097563270.0,19648106122.0,22706155475.0,27502168727.0,32450541843.0,35646416953.0,37140163934.0,33212180658.0,31408492877.0,30734335449.0,29868339081.0,33195933430.0,37885440419.0,42575183906.0,44311593756.0,45417561302.0,52976344929.0,54368083953.0,64084460124.0,74119987245.0,82848140618.0,82344260571.0,72207028767.0,82995145792.0,81026300311.0,76262072468.0,81357605642.0,83908206648.0,91371242496.0,103000000000.0,122000000000.0,149000000000.0,174000000000.0,168000000000.0,200000000000.0,224000000000.0,250000000000.0,272000000000.0,285000000000.0,293000000000.0,305000000000.0,314000000000.0
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144769900.0,155441800.0,161958700.0,152771900.0,164166000.0,184683500.0,188044800.0,193119700.0,196845300.0,182679900.0,182843800.0,193208100.0,214597500.0,225269300.0,245560300.0,293082900.0,302699800.0,291544300.0
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,230496033.0,244832035.0,261184037.4,275968039.5,305312043.7,344159480.3,390973233.3,441706910.1,485160824.3,551237316.6,645537126.2,717716130.5,858802035.9,1299105241.0,1467346060.0,1356591177.0,1511856584.0,1640763204.0,1947947524.0,2293621944.0,2545983008.0,2498068351.0,2368584970.0,2562492525.0,2552526263.0,2423373088.0,2648033766.0,3143848331.0,3655979702.0,3546460177.0,3219730365.0,3787394958.0,4377980510.0,4974550286.0,5502786070.0,4636057476.0,5155311077.0,4936615299.0,3789443015.0,3477038204.0,3521339699.0,3081024212.0,2999511040.0,3536411824.0,3927157867.0,4865892972.0,8306343442.0,9545071325.0,11670678864.0,11619541940.0,14250726290.0,17984816533.0,21295834133.0,21261305413.0,23060047128.0,20638636035.0,19904808312.0,21088758485.0
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65977749037.0,85500935935.0,94337050693.0,96045645026.0,111000000000.0,142000000000.0,160000000000.0,159000000000.0,174000000000.0,170000000000.0,172000000000.0,191000000000.0,199000000000.0,218000000000.0,255000000000.0,306000000000.0,345000000000.0,429000000000.0,534000000000.0,440000000000.0,479000000000.0,529000000000.0,500000000000.0,524000000000.0,545000000000.0,477000000000.0,471000000000.0,525000000000.0
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1691900000.0,1865100000.0,2094400000.0,2333600000.0,2570500000.0,2881500000.0,3170500000.0,3532700000.0,3941700000.0,4460700000.0,5034700000.0,5646800000.0,6328900000.0,7002400000.0,7684800000.0,8198300000.0,8968600000.0,9910900000.0,11165000000.0,12750000000.0,14436100000.0,15955700000.0,16764200000.0,17276600000.0,19162600000.0,20289200000.0,22009300000.0,24025800000.0,26385800000.0,28161200000.0,30603919000.0,32287031000.0,34630430000.0,36922456000.0,39690630000.0,42647331000.0,45340835000.0,48187039000.0,54086400000.0,57841000000.0,61701800000.0,69208400000.0,71623500000.0,74827400000.0,80322313000.0,83914521300.0,87276164400.0,89524131600.0,93639316000.0,96385638000.0,98381268000.0,100000000000.0,102000000000.0,102000000000.0,102000000000.0,103000000000.0,105000000000.0,
"Korea, Dem. Peopleís Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,3193200404.0,3417516639.0,3668222358.0,3905734460.0,4235608178.0,4687464055.0,5135387846.0,5740241166.0,6354262628.0,6969025826.0,8109032775.0,9202512367.0,11240223128.0,15092052330.0,17514112076.0,19349512941.0,20334835544.0,21441635411.0,23489924726.0,26625439344.0,32899759311.0,31980423453.0,30530759334.0,27242331886.0,25220451794.0,27118476174.0,38749715722.0,48187667853.0,56352797354.0,60600056659.0,78721607509.0,89242382961.0,108000000000.0,95019103603.0,99698453261.0,118000000000.0,123000000000.0,117000000000.0,124000000000.0,127000000000.0,118000000000.0,122000000000.0,134000000000.0,165000000000.0,189000000000.0,197000000000.0,209000000000.0,240000000000.0,262000000000.0,244000000000.0,238000000000.0,245000000000.0,216000000000.0,226000000000.0,230000000000.0,199000000000.0,205000000000.0,218000000000.0
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,400129691.3,421700442.1,451524124.6,477012512.7,512728946.0,548758098.4,609047284.9,697291727.8,889357059.5,1199618980.0,1351889403.0,1540820245.0,1912353340.0,2350329157.0,3135123879.0,4094810488.0,5219516810.0,5067450002.0,5237432542.0,4067222369.0,2966234106.0,3439716562.0,3778316380.0,4082625953.0,4599970618.0,5695201563.0,6984367763.0,7157424031.0,7249533620.0,7870982171.0,9062131308.0,9788391733.0,9965225497.0,9024567484.0,8392549702.0,8195993231.0,7662595076.0,6325151760.0,6588103836.0,8033877360.0,8734653809.0,10646157920.0,13794910634.0,18504130753.0,15929902138.0,20030528043.0,25099681461.0,24595319574.0,28965906502.0,30881166852.0,27282581336.0,27424071373.0,29734895249.0
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843300000.0,3282800000.0,3409600000.0,3759800000.0,4067800000.0,4271200000.0,4313600000.0,4003700000.0,3555800000.0,3968000000.0,4329200000.0,4831800000.0,4910100000.0,5505800000.0,6673500000.0,7268200000.0,8913100000.0,10465400000.0,11279400000.0,12476000000.0,12715600000.0,12673000000.0,13425700000.0,14498100000.0
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,176534589.6,215659455.0,220984369.1,259590076.3,242943776.9,254035999.2,296613496.9,325843254.7,431254103.0,555337985.7,690319754.9,732286143.3,793193187.4,1005573294.0,1215031775.0,1362151524.0,1279972866.0,1286462643.0,1335895286.0,1378991403.0,1507230779.0,2301514717.0,2543199148.0,2687472830.0,2636461517.0,3181206305.0,3267367610.0,3558215110.0,3694600400.0,3522272321.0,3982374846.0,3954696874.0,3567062512.0,3775160797.0,3797016069.0,3447543138.0,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,301791301.8,387700084.2,510259940.7,793884368.0,2401403227.0,2512784033.0,3284301332.0,3617580172.0,4052000413.0,5633000318.0,7829094613.0,8661263764.0,7596703214.0,6467582308.0,6704395824.0,6153296456.0,5053021951.0,5446428681.0,6038187033.0,6487912088.0,7360439423.0,6883516484.0,7646153984.0,7156593654.0,7374450769.0,8137911978.0,9059340385.0,11297802115.0,10255495027.0,12393131868.0,17759890110.0,17538461538.0,19363736264.0,23533791209.0,31734065934.0,44530494505.0,60882142857.0,79712087912.0,115000000000.0,97798351648.0,125000000000.0,168000000000.0,187000000000.0,199000000000.0,206000000000.0,165000000000.0,152000000000.0,168000000000.0
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,38413636364.0,40809523810.0,42105263158.0,38995454545.0,28998684211.0,25121666667.0,26362894737.0,30074440483.0,37662075750.0,37182938696.0,35838588170.0,41976002704.0,36183003978.0,37438527800.0,40716836998.0,46174557556.0,59867801205.0,76216441462.0,99697566668.0,124000000000.0,176000000000.0,214000000000.0,173000000000.0,167000000000.0,184000000000.0,172000000000.0,192000000000.0,199000000000.0,178000000000.0,188000000000.0,212000000000.0
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507000000000.0,517000000000.0,518000000000.0,460000000000.0,435000000000.0,395000000000.0,396000000000.0,392000000000.0,405000000000.0,271000000000.0,196000000000.0,260000000000.0,307000000000.0,345000000000.0,430000000000.0,591000000000.0,764000000000.0,990000000000.0,1300000000000.0,1660000000000.0,1220000000000.0,1520000000000.0,2050000000000.0,2210000000000.0,2300000000000.0,2060000000000.0,1370000000000.0,1280000000000.0,1580000000000.0
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,119000024.0,122000016.0,125000008.0,128000000.0,129999994.0,148799980.0,124525702.9,159560018.0,172200018.0,188700037.0,219900006.0,222952578.2,246457838.3,290746157.1,308458423.2,571863295.7,637754162.1,746650558.6,905709147.3,1109346221.0,1254765350.0,1407062608.0,1407242640.0,1479688126.0,1587412957.0,1715625839.0,1944711061.0,2157434025.0,2395493878.0,2405021933.0,2550185618.0,1911600970.0,2029026704.0,1971525999.0,753636370.5,1293535011.0,1382334879.0,1851558302.0,1989343495.0,1817654508.0,1734938652.0,1674685248.0,1677552332.0,1846198771.0,2088961969.0,2581313486.0,3152324689.0,3824788145.0,4860093843.0,5378925895.0,5773084568.0,6563320570.0,7334917697.0,7621923308.0,8016591928.0,8277613194.0,8475681533.0,9136689514.0
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,4187777711.0,4485777644.0,5377333333.0,7184853348.0,9664157499.0,14947391140.0,45412957746.0,46773368206.0,64005665722.0,74188249979.0,80265619485.0,112000000000.0,165000000000.0,184000000000.0,153000000000.0,129000000000.0,120000000000.0,104000000000.0,86961922765.0,85695861148.0,88256074766.0,95344459279.0,118000000000.0,132000000000.0,137000000000.0,133000000000.0,135000000000.0,143000000000.0,159000000000.0,166000000000.0,147000000000.0,162000000000.0,190000000000.0,184000000000.0,190000000000.0,216000000000.0,259000000000.0,328000000000.0,377000000000.0,416000000000.0,520000000000.0,429000000000.0,528000000000.0,671000000000.0,736000000000.0,747000000000.0,756000000000.0,654000000000.0,645000000000.0,684000000000.0
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1307333333.0,1419333333.0,1541666667.0,1568333333.0,1611333333.0,1679333333.0,1723000000.0,1865666667.0,1947333333.0,2144333333.0,2437666667.0,2656000000.0,2882000000.0,3571666667.0,4595000000.0,5598000000.0,6979333333.0,8704000000.0,7670500000.0,9032250000.0,7459833333.0,10016500000.0,9240000000.0,8230153846.0,9701357143.0,12403733333.0,15769062500.0,20155555556.0,15399166667.0,15291507937.0,12408647541.0,11379222222.0,7034219713.0,8881785938.0,12794192334.0,13829744879.0,9018243044.0,11681494637.0,11250327988.0,10682045258.0,12257418326.0,13182979784.0,14803189093.0,17646503525.0,21457470203.0,26524538566.0,35822408612.0,45898948564.0,54526580232.0,53150209168.0,65634109237.0,67327289320.0,68125631150.0,72065940086.0,82151588419.0,97156119150.0,95584380032.0,117000000000.0
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,792824707.3,836493109.2,857425916.2,886387156.1,939145851.2,955834893.3,984942988.1,984605369.3,1034293645.0,983621024.1,1024832915.0,1058120427.0,1280328245.0,1471913474.0,1658273721.0,2235746645.0,2266860656.0,2320786491.0,2591178368.0,3226678628.0,3503282103.0,3176771103.0,3109677456.0,2774199193.0,2705535756.0,2962199836.0,4189860416.0,5040708115.0,4985153203.0,4913065111.0,5716644272.0,5617236033.0,6004885321.0,5678827999.0,3877196915.0,4878719133.0,5065830414.0,4672503920.0,5030344074.0,5144045360.0,4679604754.0,4877602060.0,5333862371.0,6858952880.0,8031344381.0,8707015771.0,9358710935.0,11284603071.0,13439023281.0,12814961485.0,12948906289.0,14390776644.0,14225310519.0,14851057085.0,15304363138.0,13640668374.0,14683747154.0,16374743753.0
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,704462302.4,764308114.5,825885273.7,917222004.4,893734483.2,974193126.9,1095910101.0,1237423233.0,1425029400.0,1659055272.0,1919508689.0,2262544100.0,2719900351.0,3693760000.0,5216773826.0,5633386680.0,6326445410.0,6617532783.0,7515823563.0,9294635004.0,11893405684.0,14171819540.0,16078856440.0,17775280374.0,19735920492.0,19138296376.0,18569292305.0,20897630201.0,25337226971.0,30423573842.0,36152027893.0,45474442836.0,52156414979.0,60644572348.0,73777792327.0,87890009877.0,96403758865.0,100000000000.0,85707636233.0,86283126844.0,95833932715.0,89286208629.0,91941192896.0,97001377569.0,114000000000.0,127000000000.0,148000000000.0,180000000000.0,192000000000.0,192000000000.0,236000000000.0,276000000000.0,291000000000.0,304000000000.0,312000000000.0,304000000000.0,310000000000.0,324000000000.0
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,25203524.03,28084252.76,28606411.4,,50056882.82,40606712.05,55272108.84,84539332.28,74617096.48,83099107.91,93147039.25,111022090.0,151270207.9,168715353.1,187313261.3,188446092.1,180219397.5,252806783.4,232306861.2,210737869.7,238606299.6,310684273.7,332286760.9,302515026.9,320355090.6,378778047.2,410923236.2,464756638.5,519334096.7,565163750.6,567919502.8,471177008.1,482214092.3,435103853.5,400463452.1,341661643.6,332738245.9,375111894.9,413909879.3,456705434.0,516074229.0,608293860.3,597765363.1,681151190.0,932725578.8,1063879451.0,1129787202.0,1172268296.0,1154650066.0,1232699140.0,1303453616.0
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,322009471.6,327834680.6,342721579.8,348546952.1,371848114.7,359379856.2,375479849.8,348795303.0,329860091.9,408690163.5,434410373.8,419549425.1,465381090.0,575230234.4,648590642.9,679335901.1,594895672.3,691777758.4,960728338.9,1109374722.0,1100685845.0,1114830472.0,1295361886.0,995104305.3,1087471862.0,856890498.6,490181456.6,701307602.3,1055083945.0,932974411.9,649644826.8,779981458.9,679997997.6,768812334.8,911915970.7,870758739.4,941742152.7,850218033.6,672375927.3,669384768.9,635874002.2,1090467712.0,1253340520.0,1385810072.0,1448536631.0,1650494367.0,1885112202.0,2158496873.0,2505458705.0,2453899847.0,2578026297.0,2942546781.0,3801862611.0,4920343195.0,5015157816.0,4218723875.0,3556036535.0,3774270392.0
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,877720000.0,929520000.0,976200000.0,1009760100.0,1049400000.0,1132920000.0,1186120000.0,1263720000.0,1442320000.0,1665880000.0,1884120100.0,2328280100.0,2941640100.0,3127960000.0,3463639900.0,3573959900.0,3437200200.0,3399189100.0,3506347800.0,3661683400.0,3800368600.0,3771663200.0,3958045800.0,4189880000.0,4372215300.0,4817542204.0,5252342400.0,5813399300.0,6680269200.0,7679384000.0,8921947100.0,9586327800.0,10221705900.0,10936669900.0,11284197000.0,11784927700.0,12282533600.0,12664190300.0,13243892200.0,13724810900.0,14698001400.0,15999886400.0,17011750900.0,17986886200.0,17601616000.0,18447922400.0,20283783700.0,21386153000.0,21977401900.0,22585841200.0,23166030400.0,23912227500.0,24805439600.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215640315.0,1101897918.0,1160626398.0,1253529080.0,1600451467.0,1877328036.0,1958711603.0,2092585623.0,2488365727.0,2752307016.0,2363156432.0,2139072848.0,2054489853.0,1800077091.0,1865374403.0,1845561895.0,1569258068.0,1590707965.0,1658778454.0
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6486974549.0,6568443573.0,6631336625.0,6752653099.0,7368560695.0
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16750000000.0,20948677840.0,24147996550.0,18284194680.0,18409364147.0,6540247190.0,12267175481.0,16116843146.0,21188704081.0,24861483281.0,26252007830.0,30607991862.0,40289556656.0,49259526053.0,42616653300.0,39460357731.0,46466728667.0,40742313861.0,45519650911.0,44210806366.0,37160332465.0,38299854688.0,41431648801.0
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17273335564.0,11266779661.0,14940338983.0,15099661017.0,10906867790.0,2904114903.0,
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71630592.22,79863374.95,95544010.78,104486043.5,125146438.7,133324919.0,144616696.8,188021168.8,187821029.0,197454053.1,233213522.6,252560557.1,302925489.7,348941656.8,315520894.9,354238109.3,390871568.6
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,93850000.0,98400000.0,103500000.0,110000000.0,120850000.0,138650000.0,171100000.0,198450000.0,220600000.0,233450000.0,247150000.0,270650000.0,287600000.0,305300000.0,368600000.0,465000000.0,505500000.0,641000000.0,735500000.0,783000000.0,794900000.0,889050000.0,915150000.0,883600000.0,864150000.0,873250000.0,891000000.0,979850000.0,1160900000.0,542520000.0,388300000.0,448300000.0,404600000.0,428794117.6,605492537.3,693970588.2,860630922.7,929607500.0,945000000.0,885444186.0,892164393.9,763465550.5,1078402128.0,1271196078.0,1484092538.0,1793754805.0,2626380435.0,2936612022.0,3532969035.0,3875409836.0,4368398048.0,4422276622.0,4980000000.0,5145757576.0,5240606061.0,4826587058.0,3278425328.0,3324385325.0
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12694544693.0,14213045494.0,15431288006.0,16452201101.0,20079363626.0,25733043137.0,27821913815.0,27660149541.0,29828899206.0,30415095887.0,29114875622.0,30703017450.0,35083608131.0,46731767494.0,57240535138.0,62697540107.0,70596729394.0,86304245825.0,100000000000.0,88945625174.0,89501012916.0,98181259740.0,93413992956.0,98478349315.0,101000000000.0,87501423882.0,89768598023.0,95769031980.0
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21273055398.0,21480023017.0,20749140606.0,22125435372.0,22689994990.0,20342201356.0,20875387068.0,23563576758.0,29697448108.0,34470227454.0,36346974008.0,39587732029.0,48114688201.0,55589849128.0,50244793832.0,48013606745.0,51290792018.0,46352802766.0,48116256926.0,49904928335.0,43072415017.0,44708598649.0,48769655479.0
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,14842870293.0,16147160123.0,17511477311.0,18954132366.0,21137242561.0,23260320646.0,25302033132.0,27463409202.0,29143383491.0,31649203886.0,37555366021.0,40980345656.0,48263914959.0,58567384059.0,65082581295.0,81716751698.0,88102107647.0,93136775103.0,103000000000.0,122000000000.0,140000000000.0,128000000000.0,113000000000.0,104000000000.0,108000000000.0,113000000000.0,148000000000.0,180000000000.0,204000000000.0,215000000000.0,258000000000.0,270000000000.0,280000000000.0,210000000000.0,226000000000.0,264000000000.0,288000000000.0,264000000000.0,267000000000.0,271000000000.0,260000000000.0,240000000000.0,264000000000.0,331000000000.0,382000000000.0,389000000000.0,420000000000.0,488000000000.0,514000000000.0,430000000000.0,488000000000.0,563000000000.0,544000000000.0,579000000000.0,574000000000.0,498000000000.0,514000000000.0,538000000000.0
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,35076158.48,43025199.5,45927061.46,54128377.43,64979280.41,70278594.43,76858462.83,74758504.83,79798404.03,105417891.6,112137757.2,136465324.4,146741251.5,221902017.3,264311994.1,288302907.4,272539098.4,304047838.1,340616375.3,412093133.8,542000513.6,571542674.6,537575980.8,555336145.8,494475699.9,361014890.5,449146608.3,584135559.9,692016714.3,696915430.7,1114703088.0,1156141998.0,1284766234.0,1357206996.0,1419293455.0,1698982438.0,1602760100.0,1716699913.0,1576904292.0,1547884442.0,1738100853.0,1542477309.0,1432228125.0,2197612701.0,2770082792.0,3178126492.0,3291353836.0,3469363996.0,3294093485.0,3580417067.0,4438778424.0,4820499924.0,4823831657.0,4560713074.0,4377293816.0,4020275298.0,3720649375.0,4408564260.0
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,4576000000.0,11592024.36,12642026.57,13923029.26,15393032.35,15603032.8,16443034.56,16632032.81,16074027.35,16452027.99,18432031.36,21965951.72,30645121.01,36896278.22,43134498.69,47803145.96,49278979.55,64526398.66,85552369.91,127261099.2,147357222.8,154902869.0,147912069.8,146712850.5,151313242.0,168887539.1,207850623.6,249267039.8,283828769.0,304832867.4,368584758.9,374359556.1,433667193.8,473916819.5,486451204.6,508221508.2,503068472.2,562958836.5,608369282.2,622985493.7,614879764.8,622262057.2,697518248.2,705704816.0,839319927.3,919103254.5,1016418229.0,1033561654.0,967199594.0,847397850.1,969936525.3,1065826670.0,1059498884.0,1328091524.0,1342997306.0,1375604279.0,1425929444.0,1485994387.0
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,857704431.7,945244992.2,1110565864.0,1200447429.0,1339494290.0,1472036551.0,1342287557.0,1580229795.0,1753746370.0,2245011572.0,2140383696.0,2589851693.0,3059682162.0,3239488105.0,5159557176.0,6826980767.0,7633528921.0,7696011360.0,9275203106.0,9929682184.0,13062421025.0,15518199247.0,16298905397.0,17589184557.0,17503082982.0,16403544511.0,13293209270.0,11356215713.0,10577042355.0,9853396226.0,12308624284.0,12981833333.0,13253565899.0,13695962019.0,10122020000.0,11396706587.0,13789560878.0,14505233969.0,15200846138.0,15873875969.0,19325894913.0,21099833784.0,21582248882.0,21828144686.0,25086930693.0,28858965517.0,33332844575.0,40405006007.0,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,313582727.6,333975336.6,357635713.9,371767002.7,392247517.6,416926303.0,432794922.5,449826323.0,453980096.7,471635620.9,469266736.6,501866730.7,585427545.7,647199482.8,652532796.1,864602103.3,866044961.0,935360466.4,1113920123.0,1004316495.0,1033002402.0,876937559.7,834369860.4,832415806.0,919103735.3,1033069710.0,1067828247.0,1163426851.0,1482597299.0,1433686310.0,1738605558.0,1877138042.0,1881847677.0,1463251055.0,1179837955.0,1445919970.0,1607345450.0,1544689503.0,1744794457.0,1534673583.0,1385058162.0,1709347793.0,1987622279.0,2736666516.0,4414929220.0,6646663561.0,7422102656.0,8638711443.0,10351932604.0,9253484108.0,10657705536.0,12156380425.0,12368071039.0,12949854263.0,13922223234.0,10985793715.0,9412034269.0,9981303726.0
